dhb,report_date,count
Managed Isolation & Quarantine,2021-12-15,4
Managed Isolation & Quarantine,2021-12-16,4
Managed Isolation & Quarantine,2021-12-17,9
Managed Isolation & Quarantine,2021-12-18,5
Managed Isolation & Quarantine,2021-12-19,2
Managed Isolation & Quarantine,2021-12-20,10
Managed Isolation & Quarantine,2021-12-21,3
Managed Isolation & Quarantine,2021-12-22,8
Managed Isolation & Quarantine,2021-12-23,5
Managed Isolation & Quarantine,2021-12-24,6
Managed Isolation & Quarantine,2021-12-25,3
Managed Isolation & Quarantine,2021-12-26,12
Managed Isolation & Quarantine,2021-12-27,13
Managed Isolation & Quarantine,2021-12-28,10
Managed Isolation & Quarantine,2021-12-29,10
Managed Isolation & Quarantine,2021-12-30,13
Managed Isolation & Quarantine,2021-12-31,18
Managed Isolation & Quarantine,2022-01-01,19
Managed Isolation & Quarantine,2022-01-02,31
Managed Isolation & Quarantine,2022-01-03,19
Managed Isolation & Quarantine,2022-01-04,24
Managed Isolation & Quarantine,2022-01-05,41
Managed Isolation & Quarantine,2022-01-06,26
Managed Isolation & Quarantine,2022-01-07,29
Managed Isolation & Quarantine,2022-01-08,31
Managed Isolation & Quarantine,2022-01-09,29
Managed Isolation & Quarantine,2022-01-10,34
Managed Isolation & Quarantine,2022-01-11,43
Managed Isolation & Quarantine,2022-01-12,29
Managed Isolation & Quarantine,2022-01-13,26
Managed Isolation & Quarantine,2022-01-14,29
Managed Isolation & Quarantine,2022-01-15,63
Managed Isolation & Quarantine,2022-01-16,21
Managed Isolation & Quarantine,2022-01-17,66
Managed Isolation & Quarantine,2022-01-18,28
Managed Isolation & Quarantine,2022-01-19,31
Managed Isolation & Quarantine,2022-01-20,48
Managed Isolation & Quarantine,2022-01-21,36
Managed Isolation & Quarantine,2022-01-22,48
Managed Isolation & Quarantine,2022-01-23,57
Managed Isolation & Quarantine,2022-01-24,39
Managed Isolation & Quarantine,2022-01-25,30
Managed Isolation & Quarantine,2022-01-26,58
Managed Isolation & Quarantine,2022-01-27,49
Managed Isolation & Quarantine,2022-01-28,65
Managed Isolation & Quarantine,2022-01-29,46
Managed Isolation & Quarantine,2022-01-30,42
Managed Isolation & Quarantine,2022-01-31,61
Managed Isolation & Quarantine,2022-02-01,52
Managed Isolation & Quarantine,2022-02-02,50
Managed Isolation & Quarantine,2022-02-03,42
Managed Isolation & Quarantine,2022-02-04,48
Managed Isolation & Quarantine,2022-02-05,33
Managed Isolation & Quarantine,2022-02-06,22
Managed Isolation & Quarantine,2022-02-07,63
Managed Isolation & Quarantine,2022-02-08,28
Managed Isolation & Quarantine,2022-02-09,30
Managed Isolation & Quarantine,2022-02-10,21
Managed Isolation & Quarantine,2022-02-11,22
Managed Isolation & Quarantine,2022-02-12,14
Managed Isolation & Quarantine,2022-02-13,12
Managed Isolation & Quarantine,2022-02-14,10
Managed Isolation & Quarantine,2022-02-15,23
Managed Isolation & Quarantine,2022-02-16,4
Managed Isolation & Quarantine,2022-02-17,12
Managed Isolation & Quarantine,2022-02-18,10
Managed Isolation & Quarantine,2022-02-19,23
Managed Isolation & Quarantine,2022-02-20,11
Managed Isolation & Quarantine,2022-02-21,19
Managed Isolation & Quarantine,2022-02-22,27
Managed Isolation & Quarantine,2022-02-23,12
Managed Isolation & Quarantine,2022-02-24,3
Managed Isolation & Quarantine,2022-02-25,5
Managed Isolation & Quarantine,2022-02-26,10
Managed Isolation & Quarantine,2022-02-27,10
Managed Isolation & Quarantine,2022-02-28,8
Managed Isolation & Quarantine,2022-03-01,7
Managed Isolation & Quarantine,2022-03-02,9
Managed Isolation & Quarantine,2022-03-03,8
Managed Isolation & Quarantine,2022-03-04,8
Managed Isolation & Quarantine,2022-03-05,4
Managed Isolation & Quarantine,2022-03-06,11
Managed Isolation & Quarantine,2022-03-07,19
Managed Isolation & Quarantine,2022-03-08,12
Managed Isolation & Quarantine,2022-03-09,16
Managed Isolation & Quarantine,2022-03-10,22
Managed Isolation & Quarantine,2022-03-11,15
Managed Isolation & Quarantine,2022-03-12,22
Managed Isolation & Quarantine,2022-03-13,22
Managed Isolation & Quarantine,2022-03-14,18
Managed Isolation & Quarantine,2022-03-15,38
Managed Isolation & Quarantine,2022-03-16,21
Managed Isolation & Quarantine,2022-03-17,20
Managed Isolation & Quarantine,2022-03-18,24
Managed Isolation & Quarantine,2022-03-19,18
Managed Isolation & Quarantine,2022-03-20,26
Managed Isolation & Quarantine,2022-03-21,20
Managed Isolation & Quarantine,2022-03-22,28
Managed Isolation & Quarantine,2022-03-23,32
Managed Isolation & Quarantine,2022-03-24,19
Managed Isolation & Quarantine,2022-03-25,25
Managed Isolation & Quarantine,2022-03-26,22
Managed Isolation & Quarantine,2022-03-27,39
Managed Isolation & Quarantine,2022-03-28,31
Managed Isolation & Quarantine,2022-03-29,28
Managed Isolation & Quarantine,2022-03-30,27
Managed Isolation & Quarantine,2022-03-31,35
Managed Isolation & Quarantine,2022-04-01,32
Managed Isolation & Quarantine,2022-04-02,21
Managed Isolation & Quarantine,2022-04-03,21
Managed Isolation & Quarantine,2022-04-04,33
Managed Isolation & Quarantine,2022-04-05,30
Managed Isolation & Quarantine,2022-04-06,42
Managed Isolation & Quarantine,2022-04-07,53
Managed Isolation & Quarantine,2022-04-08,21
Managed Isolation & Quarantine,2022-04-09,26
Managed Isolation & Quarantine,2022-04-10,35
Managed Isolation & Quarantine,2022-04-11,39
Managed Isolation & Quarantine,2022-04-12,37
Managed Isolation & Quarantine,2022-04-13,52
Managed Isolation & Quarantine,2022-04-14,51
Managed Isolation & Quarantine,2022-04-15,52
Managed Isolation & Quarantine,2022-04-16,43
Managed Isolation & Quarantine,2022-04-17,40
Managed Isolation & Quarantine,2022-04-18,45
Managed Isolation & Quarantine,2022-04-19,61
Managed Isolation & Quarantine,2022-04-20,71
Managed Isolation & Quarantine,2022-04-21,58
Managed Isolation & Quarantine,2022-04-22,53
Managed Isolation & Quarantine,2022-04-23,47
Managed Isolation & Quarantine,2022-04-24,65
Managed Isolation & Quarantine,2022-04-25,66
Managed Isolation & Quarantine,2022-04-26,79
Managed Isolation & Quarantine,2022-04-27,88
Managed Isolation & Quarantine,2022-04-28,77
Managed Isolation & Quarantine,2022-04-29,81
Managed Isolation & Quarantine,2022-04-30,67
Managed Isolation & Quarantine,2022-05-01,100
Managed Isolation & Quarantine,2022-05-02,128
Managed Isolation & Quarantine,2022-05-03,131
Managed Isolation & Quarantine,2022-05-04,99
Managed Isolation & Quarantine,2022-05-05,81
Managed Isolation & Quarantine,2022-05-06,83
Managed Isolation & Quarantine,2022-05-07,76
Managed Isolation & Quarantine,2022-05-08,58
Managed Isolation & Quarantine,2022-05-09,78
Managed Isolation & Quarantine,2022-05-10,79
Managed Isolation & Quarantine,2022-05-11,85
Managed Isolation & Quarantine,2022-05-12,79
Managed Isolation & Quarantine,2022-05-13,66
Managed Isolation & Quarantine,2022-05-14,74
Managed Isolation & Quarantine,2022-05-15,47
Managed Isolation & Quarantine,2022-05-16,64
Managed Isolation & Quarantine,2022-05-17,91
Managed Isolation & Quarantine,2022-05-18,92
Managed Isolation & Quarantine,2022-05-19,100
Managed Isolation & Quarantine,2022-05-20,86
Managed Isolation & Quarantine,2022-05-21,62
Managed Isolation & Quarantine,2022-05-22,62
Managed Isolation & Quarantine,2022-05-23,67
Managed Isolation & Quarantine,2022-05-24,81
Managed Isolation & Quarantine,2022-05-25,79
Managed Isolation & Quarantine,2022-05-26,92
Managed Isolation & Quarantine,2022-05-27,58
Managed Isolation & Quarantine,2022-05-28,47
Managed Isolation & Quarantine,2022-05-29,55
Managed Isolation & Quarantine,2022-05-30,86
Managed Isolation & Quarantine,2022-05-31,90
Managed Isolation & Quarantine,2022-06-01,97
Managed Isolation & Quarantine,2022-06-02,69
Managed Isolation & Quarantine,2022-06-03,83
Managed Isolation & Quarantine,2022-06-04,52
Managed Isolation & Quarantine,2022-06-05,61
Managed Isolation & Quarantine,2022-06-06,57
Managed Isolation & Quarantine,2022-06-07,72
Managed Isolation & Quarantine,2022-06-08,98
Managed Isolation & Quarantine,2022-06-09,86
Managed Isolation & Quarantine,2022-06-10,73
Managed Isolation & Quarantine,2022-06-11,76
Managed Isolation & Quarantine,2022-06-12,70
Managed Isolation & Quarantine,2022-06-13,86
Managed Isolation & Quarantine,2022-06-14,72
Managed Isolation & Quarantine,2022-06-15,110
Managed Isolation & Quarantine,2022-06-16,64
Managed Isolation & Quarantine,2022-06-17,55
Managed Isolation & Quarantine,2022-06-18,49
Managed Isolation & Quarantine,2022-06-19,61
Managed Isolation & Quarantine,2022-06-20,68
Managed Isolation & Quarantine,2022-06-21,82
Managed Isolation & Quarantine,2022-06-22,110
Managed Isolation & Quarantine,2022-06-23,125
Managed Isolation & Quarantine,2022-06-24,101
Managed Isolation & Quarantine,2022-06-25,87
Managed Isolation & Quarantine,2022-06-26,96
Managed Isolation & Quarantine,2022-06-27,95
MidCentral,2020-03-19,3
MidCentral,2020-03-21,1
MidCentral,2020-03-23,1
MidCentral,2020-03-24,1
MidCentral,2020-03-25,2
MidCentral,2020-03-27,2
MidCentral,2020-03-28,1
MidCentral,2020-03-29,2
MidCentral,2020-03-30,1
MidCentral,2020-03-31,4
MidCentral,2020-04-01,1
MidCentral,2020-04-02,1
MidCentral,2020-04-04,3
MidCentral,2020-04-05,3
MidCentral,2020-04-06,2
MidCentral,2020-04-15,1
MidCentral,2020-04-17,2
MidCentral,2020-05-09,1
MidCentral,2021-04-10,1
MidCentral,2021-11-13,2
MidCentral,2021-11-17,1
MidCentral,2021-11-21,1
MidCentral,2021-11-24,1
MidCentral,2021-11-30,1
MidCentral,2022-01-19,1
MidCentral,2022-01-23,1
MidCentral,2022-01-24,1
MidCentral,2022-01-27,1
MidCentral,2022-01-29,1
MidCentral,2022-02-03,1
MidCentral,2022-02-06,1
MidCentral,2022-02-07,2
MidCentral,2022-02-09,5
MidCentral,2022-02-11,3
MidCentral,2022-02-12,3
MidCentral,2022-02-13,6
MidCentral,2022-02-14,6
MidCentral,2022-02-15,3
MidCentral,2022-02-16,1
MidCentral,2022-02-17,11
MidCentral,2022-02-18,12
MidCentral,2022-02-19,16
MidCentral,2022-02-20,11
MidCentral,2022-02-21,26
MidCentral,2022-02-22,69
MidCentral,2022-02-23,74
MidCentral,2022-02-24,147
MidCentral,2022-02-25,134
MidCentral,2022-02-26,97
MidCentral,2022-02-27,149
MidCentral,2022-02-28,267
MidCentral,2022-03-01,361
MidCentral,2022-03-02,368
MidCentral,2022-03-03,364
MidCentral,2022-03-04,415
MidCentral,2022-03-05,381
MidCentral,2022-03-06,392
MidCentral,2022-03-07,631
MidCentral,2022-03-08,654
MidCentral,2022-03-09,649
MidCentral,2022-03-10,681
MidCentral,2022-03-11,662
MidCentral,2022-03-12,470
MidCentral,2022-03-13,523
MidCentral,2022-03-14,890
MidCentral,2022-03-15,801
MidCentral,2022-03-16,827
MidCentral,2022-03-17,718
MidCentral,2022-03-18,717
MidCentral,2022-03-19,540
MidCentral,2022-03-20,661
MidCentral,2022-03-21,946
MidCentral,2022-03-22,919
MidCentral,2022-03-23,877
MidCentral,2022-03-24,812
MidCentral,2022-03-25,713
MidCentral,2022-03-26,522
MidCentral,2022-03-27,703
MidCentral,2022-03-28,910
MidCentral,2022-03-29,843
MidCentral,2022-03-30,808
MidCentral,2022-03-31,772
MidCentral,2022-04-01,666
MidCentral,2022-04-02,511
MidCentral,2022-04-03,536
MidCentral,2022-04-04,769
MidCentral,2022-04-05,676
MidCentral,2022-04-06,625
MidCentral,2022-04-07,537
MidCentral,2022-04-08,423
MidCentral,2022-04-09,343
MidCentral,2022-04-10,345
MidCentral,2022-04-11,537
MidCentral,2022-04-12,440
MidCentral,2022-04-13,411
MidCentral,2022-04-14,331
MidCentral,2022-04-15,225
MidCentral,2022-04-16,272
MidCentral,2022-04-17,275
MidCentral,2022-04-18,322
MidCentral,2022-04-19,464
MidCentral,2022-04-20,410
MidCentral,2022-04-21,358
MidCentral,2022-04-22,329
MidCentral,2022-04-23,202
MidCentral,2022-04-24,236
MidCentral,2022-04-25,226
MidCentral,2022-04-26,337
MidCentral,2022-04-27,325
MidCentral,2022-04-28,310
MidCentral,2022-04-29,273
MidCentral,2022-04-30,208
MidCentral,2022-05-01,264
MidCentral,2022-05-02,362
MidCentral,2022-05-03,313
MidCentral,2022-05-04,342
MidCentral,2022-05-05,270
MidCentral,2022-05-06,259
MidCentral,2022-05-07,181
MidCentral,2022-05-08,222
MidCentral,2022-05-09,343
MidCentral,2022-05-10,263
MidCentral,2022-05-11,289
MidCentral,2022-05-12,239
MidCentral,2022-05-13,237
MidCentral,2022-05-14,177
MidCentral,2022-05-15,236
MidCentral,2022-05-16,337
MidCentral,2022-05-17,320
MidCentral,2022-05-18,283
MidCentral,2022-05-19,234
MidCentral,2022-05-20,192
MidCentral,2022-05-21,185
MidCentral,2022-05-22,198
MidCentral,2022-05-23,256
MidCentral,2022-05-24,252
MidCentral,2022-05-25,253
MidCentral,2022-05-26,211
MidCentral,2022-05-27,200
MidCentral,2022-05-28,157
MidCentral,2022-05-29,190
MidCentral,2022-05-30,274
MidCentral,2022-05-31,334
MidCentral,2022-06-01,297
MidCentral,2022-06-02,226
MidCentral,2022-06-03,215
MidCentral,2022-06-04,146
MidCentral,2022-06-05,177
MidCentral,2022-06-06,191
MidCentral,2022-06-07,316
MidCentral,2022-06-08,320
MidCentral,2022-06-09,274
MidCentral,2022-06-10,253
MidCentral,2022-06-11,164
MidCentral,2022-06-12,185
MidCentral,2022-06-13,238
MidCentral,2022-06-14,220
MidCentral,2022-06-15,221
MidCentral,2022-06-16,165
MidCentral,2022-06-17,157
MidCentral,2022-06-18,100
MidCentral,2022-06-19,116
MidCentral,2022-06-20,180
MidCentral,2022-06-21,133
MidCentral,2022-06-22,151
MidCentral,2022-06-23,144
MidCentral,2022-06-24,110
MidCentral,2022-06-25,125
MidCentral,2022-06-26,145
MidCentral,2022-06-27,224
Nelson Marlborough,2020-03-20,2
Nelson Marlborough,2020-03-21,2
Nelson Marlborough,2020-03-22,5
Nelson Marlborough,2020-03-23,2
Nelson Marlborough,2020-03-24,4
Nelson Marlborough,2020-03-25,4
Nelson Marlborough,2020-03-28,1
Nelson Marlborough,2020-03-29,1
Nelson Marlborough,2020-03-30,2
Nelson Marlborough,2020-03-31,2
Nelson Marlborough,2020-04-01,4
Nelson Marlborough,2020-04-02,3
Nelson Marlborough,2020-04-03,2
Nelson Marlborough,2020-04-04,5
Nelson Marlborough,2020-04-05,5
Nelson Marlborough,2020-04-06,2
Nelson Marlborough,2020-04-07,2
Nelson Marlborough,2020-04-29,1
Nelson Marlborough,2021-10-22,1
Nelson Marlborough,2021-11-29,2
Nelson Marlborough,2021-11-30,2
Nelson Marlborough,2021-12-01,9
Nelson Marlborough,2021-12-02,1
Nelson Marlborough,2021-12-03,1
Nelson Marlborough,2021-12-05,3
Nelson Marlborough,2021-12-06,2
Nelson Marlborough,2021-12-07,1
Nelson Marlborough,2021-12-09,1
Nelson Marlborough,2021-12-11,1
Nelson Marlborough,2022-01-20,1
Nelson Marlborough,2022-01-21,8
Nelson Marlborough,2022-01-22,1
Nelson Marlborough,2022-01-23,1
Nelson Marlborough,2022-01-24,2
Nelson Marlborough,2022-01-26,2
Nelson Marlborough,2022-01-27,2
Nelson Marlborough,2022-01-28,1
Nelson Marlborough,2022-01-31,1
Nelson Marlborough,2022-02-01,2
Nelson Marlborough,2022-02-03,4
Nelson Marlborough,2022-02-05,3
Nelson Marlborough,2022-02-06,1
Nelson Marlborough,2022-02-08,1
Nelson Marlborough,2022-02-09,1
Nelson Marlborough,2022-02-11,1
Nelson Marlborough,2022-02-12,2
Nelson Marlborough,2022-02-13,1
Nelson Marlborough,2022-02-14,9
Nelson Marlborough,2022-02-15,13
Nelson Marlborough,2022-02-16,53
Nelson Marlborough,2022-02-17,55
Nelson Marlborough,2022-02-18,35
Nelson Marlborough,2022-02-19,45
Nelson Marlborough,2022-02-20,58
Nelson Marlborough,2022-02-21,129
Nelson Marlborough,2022-02-22,196
Nelson Marlborough,2022-02-23,144
Nelson Marlborough,2022-02-24,85
Nelson Marlborough,2022-02-25,103
Nelson Marlborough,2022-02-26,87
Nelson Marlborough,2022-02-27,121
Nelson Marlborough,2022-02-28,174
Nelson Marlborough,2022-03-01,257
Nelson Marlborough,2022-03-02,265
Nelson Marlborough,2022-03-03,297
Nelson Marlborough,2022-03-04,246
Nelson Marlborough,2022-03-05,229
Nelson Marlborough,2022-03-06,333
Nelson Marlborough,2022-03-07,432
Nelson Marlborough,2022-03-08,451
Nelson Marlborough,2022-03-09,449
Nelson Marlborough,2022-03-10,442
Nelson Marlborough,2022-03-11,426
Nelson Marlborough,2022-03-12,384
Nelson Marlborough,2022-03-13,370
Nelson Marlborough,2022-03-14,522
Nelson Marlborough,2022-03-15,490
Nelson Marlborough,2022-03-16,528
Nelson Marlborough,2022-03-17,499
Nelson Marlborough,2022-03-18,396
Nelson Marlborough,2022-03-19,308
Nelson Marlborough,2022-03-20,403
Nelson Marlborough,2022-03-21,683
Nelson Marlborough,2022-03-22,578
Nelson Marlborough,2022-03-23,705
Nelson Marlborough,2022-03-24,527
Nelson Marlborough,2022-03-25,598
Nelson Marlborough,2022-03-26,417
Nelson Marlborough,2022-03-27,496
Nelson Marlborough,2022-03-28,696
Nelson Marlborough,2022-03-29,610
Nelson Marlborough,2022-03-30,706
Nelson Marlborough,2022-03-31,590
Nelson Marlborough,2022-04-01,503
Nelson Marlborough,2022-04-02,360
Nelson Marlborough,2022-04-03,401
Nelson Marlborough,2022-04-04,580
Nelson Marlborough,2022-04-05,437
Nelson Marlborough,2022-04-06,442
Nelson Marlborough,2022-04-07,377
Nelson Marlborough,2022-04-08,306
Nelson Marlborough,2022-04-09,224
Nelson Marlborough,2022-04-10,270
Nelson Marlborough,2022-04-11,406
Nelson Marlborough,2022-04-12,313
Nelson Marlborough,2022-04-13,329
Nelson Marlborough,2022-04-14,295
Nelson Marlborough,2022-04-15,165
Nelson Marlborough,2022-04-16,198
Nelson Marlborough,2022-04-17,185
Nelson Marlborough,2022-04-18,310
Nelson Marlborough,2022-04-19,329
Nelson Marlborough,2022-04-20,319
Nelson Marlborough,2022-04-21,314
Nelson Marlborough,2022-04-22,293
Nelson Marlborough,2022-04-23,226
Nelson Marlborough,2022-04-24,178
Nelson Marlborough,2022-04-25,236
Nelson Marlborough,2022-04-26,342
Nelson Marlborough,2022-04-27,361
Nelson Marlborough,2022-04-28,284
Nelson Marlborough,2022-04-29,279
Nelson Marlborough,2022-04-30,233
Nelson Marlborough,2022-05-01,265
Nelson Marlborough,2022-05-02,333
Nelson Marlborough,2022-05-03,281
Nelson Marlborough,2022-05-04,324
Nelson Marlborough,2022-05-05,253
Nelson Marlborough,2022-05-06,233
Nelson Marlborough,2022-05-07,189
Nelson Marlborough,2022-05-08,222
Nelson Marlborough,2022-05-09,340
Nelson Marlborough,2022-05-10,283
Nelson Marlborough,2022-05-11,272
Nelson Marlborough,2022-05-12,245
Nelson Marlborough,2022-05-13,207
Nelson Marlborough,2022-05-14,189
Nelson Marlborough,2022-05-15,232
Nelson Marlborough,2022-05-16,318
Nelson Marlborough,2022-05-17,301
Nelson Marlborough,2022-05-18,264
Nelson Marlborough,2022-05-19,267
Nelson Marlborough,2022-05-20,206
Nelson Marlborough,2022-05-21,176
Nelson Marlborough,2022-05-22,231
Nelson Marlborough,2022-05-23,318
Nelson Marlborough,2022-05-24,357
Nelson Marlborough,2022-05-25,309
Nelson Marlborough,2022-05-26,285
Nelson Marlborough,2022-05-27,270
Nelson Marlborough,2022-05-28,203
Nelson Marlborough,2022-05-29,263
Nelson Marlborough,2022-05-30,360
Nelson Marlborough,2022-05-31,336
Nelson Marlborough,2022-06-01,336
Nelson Marlborough,2022-06-02,243
Nelson Marlborough,2022-06-03,268
Nelson Marlborough,2022-06-04,161
Nelson Marlborough,2022-06-05,152
Nelson Marlborough,2022-06-06,255
Nelson Marlborough,2022-06-07,285
Nelson Marlborough,2022-06-08,323
Nelson Marlborough,2022-06-09,250
Nelson Marlborough,2022-06-10,183
Nelson Marlborough,2022-06-11,164
Nelson Marlborough,2022-06-12,186
Nelson Marlborough,2022-06-13,244
Nelson Marlborough,2022-06-14,227
Nelson Marlborough,2022-06-15,225
Nelson Marlborough,2022-06-16,221
Nelson Marlborough,2022-06-17,190
Nelson Marlborough,2022-06-18,153
Nelson Marlborough,2022-06-19,177
Nelson Marlborough,2022-06-20,238
Nelson Marlborough,2022-06-21,262
Nelson Marlborough,2022-06-22,203
Nelson Marlborough,2022-06-23,179
Nelson Marlborough,2022-06-24,170
Nelson Marlborough,2022-06-25,187
Nelson Marlborough,2022-06-26,197
Nelson Marlborough,2022-06-27,287
Northland,2020-03-17,1
Northland,2020-03-22,1
Northland,2020-03-24,2
Northland,2020-03-25,2
Northland,2020-03-26,2
Northland,2020-03-29,2
Northland,2020-03-30,1
Northland,2020-03-31,1
Northland,2020-04-01,1
Northland,2020-04-02,1
Northland,2020-04-03,2
Northland,2020-04-04,1
Northland,2020-04-05,2
Northland,2020-04-06,1
Northland,2020-04-07,2
Northland,2020-04-09,1
Northland,2020-04-10,2
Northland,2020-04-11,1
Northland,2020-04-13,1
Northland,2020-04-16,1
Northland,2021-10-22,4
Northland,2021-10-23,1
Northland,2021-10-24,2
Northland,2021-10-28,3
Northland,2021-10-29,2
Northland,2021-11-01,3
Northland,2021-11-03,1
Northland,2021-11-05,3
Northland,2021-11-06,1
Northland,2021-11-07,3
Northland,2021-11-08,4
Northland,2021-11-09,2
Northland,2021-11-10,5
Northland,2021-11-11,5
Northland,2021-11-12,3
Northland,2021-11-14,2
Northland,2021-11-15,2
Northland,2021-11-16,1
Northland,2021-11-17,6
Northland,2021-11-18,5
Northland,2021-11-19,3
Northland,2021-11-20,3
Northland,2021-11-21,1
Northland,2021-11-22,5
Northland,2021-11-23,1
Northland,2021-11-24,2
Northland,2021-11-25,3
Northland,2021-11-26,2
Northland,2021-11-27,3
Northland,2021-11-29,1
Northland,2021-11-30,1
Northland,2021-12-01,2
Northland,2021-12-02,1
Northland,2021-12-03,2
Northland,2021-12-04,4
Northland,2021-12-07,2
Northland,2021-12-10,2
Northland,2021-12-11,2
Northland,2021-12-15,2
Northland,2021-12-25,2
Northland,2021-12-28,4
Northland,2022-01-09,1
Northland,2022-01-10,1
Northland,2022-01-14,2
Northland,2022-01-15,1
Northland,2022-01-18,1
Northland,2022-01-21,2
Northland,2022-01-22,2
Northland,2022-01-23,2
Northland,2022-01-24,2
Northland,2022-01-25,2
Northland,2022-01-27,2
Northland,2022-01-28,3
Northland,2022-01-29,2
Northland,2022-01-30,2
Northland,2022-01-31,9
Northland,2022-02-01,11
Northland,2022-02-02,16
Northland,2022-02-03,16
Northland,2022-02-04,22
Northland,2022-02-05,11
Northland,2022-02-06,10
Northland,2022-02-07,23
Northland,2022-02-08,3
Northland,2022-02-09,7
Northland,2022-02-10,20
Northland,2022-02-11,8
Northland,2022-02-12,10
Northland,2022-02-13,18
Northland,2022-02-14,41
Northland,2022-02-15,24
Northland,2022-02-16,27
Northland,2022-02-17,12
Northland,2022-02-18,32
Northland,2022-02-19,36
Northland,2022-02-20,45
Northland,2022-02-21,43
Northland,2022-02-22,124
Northland,2022-02-23,107
Northland,2022-02-24,107
Northland,2022-02-25,190
Northland,2022-02-26,135
Northland,2022-02-27,174
Northland,2022-02-28,308
Northland,2022-03-01,378
Northland,2022-03-02,509
Northland,2022-03-03,507
Northland,2022-03-04,481
Northland,2022-03-05,383
Northland,2022-03-06,506
Northland,2022-03-07,720
Northland,2022-03-08,712
Northland,2022-03-09,693
Northland,2022-03-10,767
Northland,2022-03-11,676
Northland,2022-03-12,437
Northland,2022-03-13,481
Northland,2022-03-14,709
Northland,2022-03-15,667
Northland,2022-03-16,698
Northland,2022-03-17,620
Northland,2022-03-18,550
Northland,2022-03-19,422
Northland,2022-03-20,422
Northland,2022-03-21,801
Northland,2022-03-22,728
Northland,2022-03-23,664
Northland,2022-03-24,558
Northland,2022-03-25,520
Northland,2022-03-26,390
Northland,2022-03-27,438
Northland,2022-03-28,740
Northland,2022-03-29,648
Northland,2022-03-30,662
Northland,2022-03-31,561
Northland,2022-04-01,521
Northland,2022-04-02,385
Northland,2022-04-03,403
Northland,2022-04-04,715
Northland,2022-04-05,623
Northland,2022-04-06,544
Northland,2022-04-07,489
Northland,2022-04-08,481
Northland,2022-04-09,344
Northland,2022-04-10,311
Northland,2022-04-11,562
Northland,2022-04-12,454
Northland,2022-04-13,482
Northland,2022-04-14,391
Northland,2022-04-15,255
Northland,2022-04-16,295
Northland,2022-04-17,292
Northland,2022-04-18,360
Northland,2022-04-19,524
Northland,2022-04-20,444
Northland,2022-04-21,393
Northland,2022-04-22,273
Northland,2022-04-23,203
Northland,2022-04-24,173
Northland,2022-04-25,212
Northland,2022-04-26,291
Northland,2022-04-27,274
Northland,2022-04-28,237
Northland,2022-04-29,201
Northland,2022-04-30,138
Northland,2022-05-01,140
Northland,2022-05-02,267
Northland,2022-05-03,219
Northland,2022-05-04,204
Northland,2022-05-05,228
Northland,2022-05-06,175
Northland,2022-05-07,128
Northland,2022-05-08,148
Northland,2022-05-09,266
Northland,2022-05-10,254
Northland,2022-05-11,242
Northland,2022-05-12,223
Northland,2022-05-13,202
Northland,2022-05-14,154
Northland,2022-05-15,208
Northland,2022-05-16,288
Northland,2022-05-17,272
Northland,2022-05-18,262
Northland,2022-05-19,208
Northland,2022-05-20,196
Northland,2022-05-21,141
Northland,2022-05-22,157
Northland,2022-05-23,268
Northland,2022-05-24,238
Northland,2022-05-25,223
Northland,2022-05-26,233
Northland,2022-05-27,166
Northland,2022-05-28,158
Northland,2022-05-29,135
Northland,2022-05-30,249
Northland,2022-05-31,226
Northland,2022-06-01,197
Northland,2022-06-02,161
Northland,2022-06-03,180
Northland,2022-06-04,104
Northland,2022-06-05,111
Northland,2022-06-06,139
Northland,2022-06-07,211
Northland,2022-06-08,167
Northland,2022-06-09,156
Northland,2022-06-10,131
Northland,2022-06-11,92
Northland,2022-06-12,101
Northland,2022-06-13,197
Northland,2022-06-14,140
Northland,2022-06-15,145
Northland,2022-06-16,126
Northland,2022-06-17,128
Northland,2022-06-18,71
Northland,2022-06-19,95
Northland,2022-06-20,171
Northland,2022-06-21,148
Northland,2022-06-22,146
Northland,2022-06-23,141
Northland,2022-06-24,70
Northland,2022-06-25,87
Northland,2022-06-26,125
Northland,2022-06-27,176
South Canterbury,2020-03-23,2
South Canterbury,2020-03-27,4
South Canterbury,2020-03-28,1
South Canterbury,2020-03-29,2
South Canterbury,2020-03-30,1
South Canterbury,2020-04-08,1
South Canterbury,2020-04-11,1
South Canterbury,2020-04-14,1
South Canterbury,2020-04-15,1
South Canterbury,2020-04-17,1
South Canterbury,2020-04-19,1
South Canterbury,2020-04-25,1
South Canterbury,2022-01-10,1
South Canterbury,2022-02-04,1
South Canterbury,2022-02-11,1
South Canterbury,2022-02-12,1
South Canterbury,2022-02-15,3
South Canterbury,2022-02-17,6
South Canterbury,2022-02-18,2
South Canterbury,2022-02-19,1
South Canterbury,2022-02-21,2
South Canterbury,2022-02-22,15
South Canterbury,2022-02-23,8
South Canterbury,2022-02-24,24
South Canterbury,2022-02-25,10
South Canterbury,2022-02-26,15
South Canterbury,2022-02-27,16
South Canterbury,2022-02-28,38
South Canterbury,2022-03-01,33
South Canterbury,2022-03-02,50
South Canterbury,2022-03-03,60
South Canterbury,2022-03-04,62
South Canterbury,2022-03-05,50
South Canterbury,2022-03-06,85
South Canterbury,2022-03-07,130
South Canterbury,2022-03-08,120
South Canterbury,2022-03-09,105
South Canterbury,2022-03-10,137
